Cell_Name,Animal_Name,Animal_Condition_Sex,Injected_Current,Spike_Nb
2024_04_19A,2024_04_19,IONL_Male,70,0.0
2024_04_19A,2024_04_19,IONL_Male,80,0.0
2024_04_19A,2024_04_19,IONL_Male,90,0.0
2024_04_19A,2024_04_19,IONL_Male,100,0.0
2024_04_19A,2024_04_19,IONL_Male,110,0.0
2024_04_19A,2024_04_19,IONL_Male,120,0.0
2024_04_19A,2024_04_19,IONL_Male,130,0.0
2024_04_19A,2024_04_19,IONL_Male,140,0.0
2024_04_19A,2024_04_19,IONL_Male,150,0.0
2024_04_19A,2024_04_19,IONL_Male,160,1.0
2024_04_19A,2024_04_19,IONL_Male,170,2.0
2024_04_19A,2024_04_19,IONL_Male,180,2.0
2024_04_19A,2024_04_19,IONL_Male,190,2.0
2024_04_19A,2024_04_19,IONL_Male,200,3.0
2024_04_19A,2024_04_19,IONL_Male,210,3.0
2024_04_19A,2024_04_19,IONL_Male,220,4.0
2024_04_19A,2024_04_19,IONL_Male,230,11.0
2024_04_19A,2024_04_19,IONL_Male,240,6.0
2024_04_19A,2024_04_19,IONL_Male,250,9.0
2024_04_19A,2024_04_19,IONL_Male,260,10.0
2024_04_19A,2024_04_19,IONL_Male,270,14.0
2024_04_19A,2024_04_19,IONL_Male,280,14.0
2024_04_19A,2024_04_19,IONL_Male,290,14.0
2024_04_19A,2024_04_19,IONL_Male,300,15.0
2024_04_19B,2024_04_19,IONL_Male,0,0.0
2024_04_19B,2024_04_19,IONL_Male,10,0.0
2024_04_19B,2024_04_19,IONL_Male,20,0.0
2024_04_19B,2024_04_19,IONL_Male,30,0.0
2024_04_19B,2024_04_19,IONL_Male,40,0.0
2024_04_19B,2024_04_19,IONL_Male,50,0.0
2024_04_19B,2024_04_19,IONL_Male,60,0.0
2024_04_19B,2024_04_19,IONL_Male,70,3.0
2024_04_19B,2024_04_19,IONL_Male,80,3.0
2024_04_19B,2024_04_19,IONL_Male,90,5.0
2024_04_19B,2024_04_19,IONL_Male,100,7.0
2024_04_19B,2024_04_19,IONL_Male,110,7.0
2024_04_19B,2024_04_19,IONL_Male,120,8.0
2024_04_19B,2024_04_19,IONL_Male,130,9.0
2024_04_19B,2024_04_19,IONL_Male,140,9.0
2024_04_19B,2024_04_19,IONL_Male,150,10.0
2024_04_19B,2024_04_19,IONL_Male,160,13.0
2024_04_19B,2024_04_19,IONL_Male,170,14.0
2024_04_19B,2024_04_19,IONL_Male,180,14.0
2024_04_19B,2024_04_19,IONL_Male,190,18.0
2024_04_19B,2024_04_19,IONL_Male,200,18.0
2024_04_19B,2024_04_19,IONL_Male,210,19.0
2024_04_19B,2024_04_19,IONL_Male,220,19.0
2024_04_19B,2024_04_19,IONL_Male,230,20.0
2024_04_19B,2024_04_19,IONL_Male,240,20.0
2024_04_19B,2024_04_19,IONL_Male,250,23.0
2024_04_19B,2024_04_19,IONL_Male,260,23.0
2024_04_19B,2024_04_19,IONL_Male,270,24.0
2024_04_19B,2024_04_19,IONL_Male,280,24.0
2024_04_19B,2024_04_19,IONL_Male,290,25.0
2024_04_19B,2024_04_19,IONL_Male,300,25.0
2024_04_19C,2024_04_19,IONL_Male,0,0.0
2024_04_19C,2024_04_19,IONL_Male,10,0.0
2024_04_19C,2024_04_19,IONL_Male,20,0.0
2024_04_19C,2024_04_19,IONL_Male,30,0.0
2024_04_19C,2024_04_19,IONL_Male,40,0.0
2024_04_19C,2024_04_19,IONL_Male,50,0.0
2024_04_19C,2024_04_19,IONL_Male,60,1.0
2024_04_19C,2024_04_19,IONL_Male,70,1.0
2024_04_19C,2024_04_19,IONL_Male,80,3.5
2024_04_19C,2024_04_19,IONL_Male,90,5.5
2024_04_19C,2024_04_19,IONL_Male,100,6.5
2024_04_19C,2024_04_19,IONL_Male,110,7.0
2024_04_19C,2024_04_19,IONL_Male,120,10.0
2024_04_19C,2024_04_19,IONL_Male,130,9.0
2024_04_19C,2024_04_19,IONL_Male,140,12.5
2024_04_19C,2024_04_19,IONL_Male,150,12.5
2024_04_19C,2024_04_19,IONL_Male,160,13.0
2024_04_19C,2024_04_19,IONL_Male,170,16.5
2024_04_19C,2024_04_19,IONL_Male,180,17.0
2024_04_19C,2024_04_19,IONL_Male,190,19.0
2024_04_19C,2024_04_19,IONL_Male,200,20.0
2024_04_19C,2024_04_19,IONL_Male,210,20.0
2024_04_19C,2024_04_19,IONL_Male,220,22.0
2024_04_19C,2024_04_19,IONL_Male,230,23.0
2024_04_19C,2024_04_19,IONL_Male,240,23.5
2024_04_19C,2024_04_19,IONL_Male,250,24.0
2024_04_19C,2024_04_19,IONL_Male,260,25.5
2024_04_19C,2024_04_19,IONL_Male,270,26.0
2024_04_19C,2024_04_19,IONL_Male,280,26.5
2024_04_19C,2024_04_19,IONL_Male,290,27.0
2024_04_19C,2024_04_19,IONL_Male,300,27.0
2024_04_19D,2024_04_19,IONL_Male,0,0.0
2024_04_19D,2024_04_19,IONL_Male,10,0.0
2024_04_19D,2024_04_19,IONL_Male,20,0.0
2024_04_19D,2024_04_19,IONL_Male,30,0.0
2024_04_19D,2024_04_19,IONL_Male,40,0.0
2024_04_19D,2024_04_19,IONL_Male,50,0.0
2024_04_19D,2024_04_19,IONL_Male,60,0.0
2024_04_19D,2024_04_19,IONL_Male,70,0.0
2024_04_19D,2024_04_19,IONL_Male,80,1.0
2024_04_19D,2024_04_19,IONL_Male,90,3.0
2024_04_19D,2024_04_19,IONL_Male,100,7.0
2024_04_19D,2024_04_19,IONL_Male,110,9.0
2024_04_19D,2024_04_19,IONL_Male,120,10.0
2024_04_19D,2024_04_19,IONL_Male,130,11.0
2024_04_19D,2024_04_19,IONL_Male,140,12.0
2024_04_19D,2024_04_19,IONL_Male,150,13.0
2024_04_19D,2024_04_19,IONL_Male,160,14.0
2024_04_19D,2024_04_19,IONL_Male,170,15.0
2024_04_19D,2024_04_19,IONL_Male,180,16.0
2024_04_19D,2024_04_19,IONL_Male,190,16.0
2024_04_19D,2024_04_19,IONL_Male,200,18.0
2024_04_19D,2024_04_19,IONL_Male,210,20.0
2024_04_19D,2024_04_19,IONL_Male,220,21.0
2024_04_19D,2024_04_19,IONL_Male,230,23.0
2024_04_19D,2024_04_19,IONL_Male,240,24.0
2024_04_19D,2024_04_19,IONL_Male,250,25.0
2024_04_19D,2024_04_19,IONL_Male,260,25.0
2024_04_19D,2024_04_19,IONL_Male,270,26.0
2024_04_19D,2024_04_19,IONL_Male,280,27.0
2024_04_19D,2024_04_19,IONL_Male,290,27.0
2024_04_19D,2024_04_19,IONL_Male,300,28.0
2024_04_19E,2024_04_19,IONL_Male,0,0.0
2024_04_19E,2024_04_19,IONL_Male,10,0.0
2024_04_19E,2024_04_19,IONL_Male,20,0.0
2024_04_19E,2024_04_19,IONL_Male,30,0.0
2024_04_19E,2024_04_19,IONL_Male,40,0.0
2024_04_19E,2024_04_19,IONL_Male,50,0.0
2024_04_19E,2024_04_19,IONL_Male,60,0.0
2024_04_19E,2024_04_19,IONL_Male,70,0.0
2024_04_19E,2024_04_19,IONL_Male,80,0.0
2024_04_19E,2024_04_19,IONL_Male,90,0.0
2024_04_19E,2024_04_19,IONL_Male,100,0.0
2024_04_19E,2024_04_19,IONL_Male,110,0.0
2024_04_19E,2024_04_19,IONL_Male,120,0.0
2024_04_19E,2024_04_19,IONL_Male,130,1.0
2024_04_19E,2024_04_19,IONL_Male,140,2.0
2024_04_19E,2024_04_19,IONL_Male,150,8.0
2024_04_19E,2024_04_19,IONL_Male,160,9.0
2024_04_19E,2024_04_19,IONL_Male,170,10.0
2024_04_19E,2024_04_19,IONL_Male,180,11.0
2024_04_19E,2024_04_19,IONL_Male,190,12.0
2024_04_19E,2024_04_19,IONL_Male,200,13.0
2024_04_19E,2024_04_19,IONL_Male,210,14.0
2024_04_19E,2024_04_19,IONL_Male,220,15.0
2024_04_19E,2024_04_19,IONL_Male,230,16.0
2024_04_19E,2024_04_19,IONL_Male,240,17.0
2024_04_19E,2024_04_19,IONL_Male,250,17.0
2024_04_19E,2024_04_19,IONL_Male,260,18.0
2024_04_19E,2024_04_19,IONL_Male,270,19.0
2024_04_19E,2024_04_19,IONL_Male,280,20.0
2024_04_19E,2024_04_19,IONL_Male,290,21.0
2024_04_19E,2024_04_19,IONL_Male,300,22.0
2024_04_19G,2024_04_19,IONL_Male,0,0.0
2024_04_19G,2024_04_19,IONL_Male,10,0.0
2024_04_19G,2024_04_19,IONL_Male,20,0.0
2024_04_19G,2024_04_19,IONL_Male,30,0.0
2024_04_19G,2024_04_19,IONL_Male,40,0.0
2024_04_19G,2024_04_19,IONL_Male,50,0.0
2024_04_19G,2024_04_19,IONL_Male,60,3.0
2024_04_19G,2024_04_19,IONL_Male,70,5.0
2024_04_19G,2024_04_19,IONL_Male,80,6.0
2024_04_19G,2024_04_19,IONL_Male,90,8.0
2024_04_19G,2024_04_19,IONL_Male,100,8.0
2024_04_19G,2024_04_19,IONL_Male,110,11.0
2024_04_19G,2024_04_19,IONL_Male,120,10.0
2024_04_19G,2024_04_19,IONL_Male,130,11.0
2024_04_19G,2024_04_19,IONL_Male,140,14.0
2024_04_19G,2024_04_19,IONL_Male,150,15.0
2024_04_19G,2024_04_19,IONL_Male,160,16.0
2024_04_19G,2024_04_19,IONL_Male,170,16.0
2024_04_19G,2024_04_19,IONL_Male,180,22.0
2024_04_19G,2024_04_19,IONL_Male,190,21.0
2024_04_19G,2024_04_19,IONL_Male,200,22.0
2024_04_19G,2024_04_19,IONL_Male,210,23.0
2024_04_19G,2024_04_19,IONL_Male,220,24.0
2024_04_19G,2024_04_19,IONL_Male,230,26.0
2024_04_19G,2024_04_19,IONL_Male,240,26.0
2024_04_19G,2024_04_19,IONL_Male,250,27.0
2024_04_19G,2024_04_19,IONL_Male,260,26.0
2024_04_19G,2024_04_19,IONL_Male,270,27.0
2024_04_19G,2024_04_19,IONL_Male,280,28.0
2024_04_19G,2024_04_19,IONL_Male,290,28.0
2024_04_19G,2024_04_19,IONL_Male,300,28.0
2024_04_19H,2024_04_19,IONL_Male,0,0.0
2024_04_19H,2024_04_19,IONL_Male,10,0.0
2024_04_19H,2024_04_19,IONL_Male,20,0.0
2024_04_19H,2024_04_19,IONL_Male,30,0.0
2024_04_19H,2024_04_19,IONL_Male,40,0.0
2024_04_19H,2024_04_19,IONL_Male,50,0.0
2024_04_19H,2024_04_19,IONL_Male,60,0.0
2024_04_19H,2024_04_19,IONL_Male,70,0.0
2024_04_19H,2024_04_19,IONL_Male,80,0.0
2024_04_19H,2024_04_19,IONL_Male,90,0.0
2024_04_19H,2024_04_19,IONL_Male,100,0.0
2024_04_19H,2024_04_19,IONL_Male,110,0.0
2024_04_19H,2024_04_19,IONL_Male,120,3.0
2024_04_19H,2024_04_19,IONL_Male,130,3.0
2024_04_19H,2024_04_19,IONL_Male,140,3.0
2024_04_19H,2024_04_19,IONL_Male,150,8.0
2024_04_19H,2024_04_19,IONL_Male,160,8.0
2024_04_19H,2024_04_19,IONL_Male,170,12.0
2024_04_19H,2024_04_19,IONL_Male,180,11.0
2024_04_19H,2024_04_19,IONL_Male,190,10.0
2024_04_19H,2024_04_19,IONL_Male,200,10.0
2024_04_19H,2024_04_19,IONL_Male,210,19.0
2024_04_19H,2024_04_19,IONL_Male,220,19.0
2024_04_19H,2024_04_19,IONL_Male,230,19.0
2024_04_19H,2024_04_19,IONL_Male,240,20.0
2024_04_19H,2024_04_19,IONL_Male,250,21.0
2024_04_19H,2024_04_19,IONL_Male,260,21.0
2024_04_19H,2024_04_19,IONL_Male,270,22.0
2024_04_19H,2024_04_19,IONL_Male,280,22.0
2024_04_19H,2024_04_19,IONL_Male,290,23.0
2024_04_19H,2024_04_19,IONL_Male,300,24.0
2024_05_14B,2024_05_14,IONL_Male,0,0.0
2024_05_14B,2024_05_14,IONL_Male,10,0.0
2024_05_14B,2024_05_14,IONL_Male,20,0.0
2024_05_14B,2024_05_14,IONL_Male,30,0.0
2024_05_14B,2024_05_14,IONL_Male,40,0.0
2024_05_14B,2024_05_14,IONL_Male,50,0.0
2024_05_14B,2024_05_14,IONL_Male,60,0.0
2024_05_14B,2024_05_14,IONL_Male,70,0.0
2024_05_14B,2024_05_14,IONL_Male,80,1.0
2024_05_14B,2024_05_14,IONL_Male,90,3.0
2024_05_14B,2024_05_14,IONL_Male,100,5.0
2024_05_14B,2024_05_14,IONL_Male,110,9.0
2024_05_14B,2024_05_14,IONL_Male,120,11.0
2024_05_14B,2024_05_14,IONL_Male,130,13.0
2024_05_14B,2024_05_14,IONL_Male,140,11.0
2024_05_14B,2024_05_14,IONL_Male,150,13.0
2024_05_14B,2024_05_14,IONL_Male,160,22.0
2024_05_14B,2024_05_14,IONL_Male,170,21.0
2024_05_14B,2024_05_14,IONL_Male,180,22.0
2024_05_14B,2024_05_14,IONL_Male,190,20.0
2024_05_14B,2024_05_14,IONL_Male,200,22.0
2024_05_14B,2024_05_14,IONL_Male,210,21.0
2024_05_14B,2024_05_14,IONL_Male,220,21.0
2024_05_14B,2024_05_14,IONL_Male,230,23.0
2024_05_14B,2024_05_14,IONL_Male,240,23.0
2024_05_14B,2024_05_14,IONL_Male,250,23.0
2024_05_14B,2024_05_14,IONL_Male,260,22.0
2024_05_14B,2024_05_14,IONL_Male,270,24.0
2024_05_14B,2024_05_14,IONL_Male,280,23.0
2024_05_14B,2024_05_14,IONL_Male,290,23.0
2024_05_14B,2024_05_14,IONL_Male,300,24.0
2024_05_14D,2024_05_14,IONL_Male,0,0.0
2024_05_14D,2024_05_14,IONL_Male,10,0.0
2024_05_14D,2024_05_14,IONL_Male,20,0.0
2024_05_14D,2024_05_14,IONL_Male,30,0.0
2024_05_14D,2024_05_14,IONL_Male,40,0.0
2024_05_14D,2024_05_14,IONL_Male,50,1.0
2024_05_14D,2024_05_14,IONL_Male,60,2.0
2024_05_14D,2024_05_14,IONL_Male,70,3.0
2024_05_14D,2024_05_14,IONL_Male,80,6.0
2024_05_14D,2024_05_14,IONL_Male,90,8.0
2024_05_14D,2024_05_14,IONL_Male,100,13.0
2024_05_14D,2024_05_14,IONL_Male,110,13.0
2024_05_14D,2024_05_14,IONL_Male,120,14.0
2024_05_14D,2024_05_14,IONL_Male,130,15.0
2024_05_14D,2024_05_14,IONL_Male,140,15.0
2024_05_14D,2024_05_14,IONL_Male,150,15.0
2024_05_14D,2024_05_14,IONL_Male,160,14.0
2024_05_14D,2024_05_14,IONL_Male,170,18.0
2024_05_14D,2024_05_14,IONL_Male,180,18.0
2024_05_14D,2024_05_14,IONL_Male,190,18.0
2024_05_14D,2024_05_14,IONL_Male,200,18.0
2024_05_14D,2024_05_14,IONL_Male,210,19.0
2024_05_14D,2024_05_14,IONL_Male,220,18.0
2024_05_14D,2024_05_14,IONL_Male,230,17.0
2024_05_14D,2024_05_14,IONL_Male,240,21.0
2024_05_14D,2024_05_14,IONL_Male,250,21.0
2024_05_14D,2024_05_14,IONL_Male,260,20.0
2024_05_14D,2024_05_14,IONL_Male,270,20.0
2024_05_14D,2024_05_14,IONL_Male,280,19.0
2024_05_14D,2024_05_14,IONL_Male,290,19.0
2024_05_14D,2024_05_14,IONL_Male,300,20.0
2025_01_10_1A,2025_01_10,SHAM_Female,0,0.0
2025_01_10_1A,2025_01_10,SHAM_Female,10,0.0
2025_01_10_1A,2025_01_10,SHAM_Female,20,0.0
2025_01_10_1A,2025_01_10,SHAM_Female,30,0.0
2025_01_10_1A,2025_01_10,SHAM_Female,40,0.0
2025_01_10_1A,2025_01_10,SHAM_Female,50,0.0
2025_01_10_1A,2025_01_10,SHAM_Female,60,0.5
2025_01_10_1A,2025_01_10,SHAM_Female,70,0.5
2025_01_10_1A,2025_01_10,SHAM_Female,80,0.5
2025_01_10_1A,2025_01_10,SHAM_Female,90,1.0
2025_01_10_1A,2025_01_10,SHAM_Female,100,1.5
2025_01_10_1A,2025_01_10,SHAM_Female,110,2.0
2025_01_10_1A,2025_01_10,SHAM_Female,120,2.5
2025_01_10_1A,2025_01_10,SHAM_Female,130,2.0
2025_01_10_1A,2025_01_10,SHAM_Female,140,2.5
2025_01_10_1A,2025_01_10,SHAM_Female,150,4.0
2025_01_10_1A,2025_01_10,SHAM_Female,160,2.5
2025_01_10_1A,2025_01_10,SHAM_Female,170,3.5
2025_01_10_1A,2025_01_10,SHAM_Female,180,4.0
2025_01_10_1A,2025_01_10,SHAM_Female,190,2.5
2025_01_10_1A,2025_01_10,SHAM_Female,200,3.0
2025_01_10_1A,2025_01_10,SHAM_Female,210,4.5
2025_01_10_1A,2025_01_10,SHAM_Female,220,4.0
2025_01_10_1A,2025_01_10,SHAM_Female,230,4.5
2025_01_10_1A,2025_01_10,SHAM_Female,240,4.0
2025_01_10_1A,2025_01_10,SHAM_Female,250,3.0
2025_01_10_1A,2025_01_10,SHAM_Female,260,3.5
2025_01_10_1A,2025_01_10,SHAM_Female,270,3.5
2025_01_10_1A,2025_01_10,SHAM_Female,280,3.5
2025_01_10_1A,2025_01_10,SHAM_Female,290,3.5
2025_01_10_1A,2025_01_10,SHAM_Female,300,3.5
2025_01_10_3D,2025_01_10,SHAM_Female,0,0.0
2025_01_10_3D,2025_01_10,SHAM_Female,10,0.0
2025_01_10_3D,2025_01_10,SHAM_Female,20,0.0
2025_01_10_3D,2025_01_10,SHAM_Female,30,0.0
2025_01_10_3D,2025_01_10,SHAM_Female,40,0.0
2025_01_10_3D,2025_01_10,SHAM_Female,50,0.0
2025_01_10_3D,2025_01_10,SHAM_Female,60,0.0
2025_01_10_3D,2025_01_10,SHAM_Female,70,0.5
2025_01_10_3D,2025_01_10,SHAM_Female,80,1.0
2025_01_10_3D,2025_01_10,SHAM_Female,90,1.0
2025_01_10_3D,2025_01_10,SHAM_Female,100,1.0
2025_01_10_3D,2025_01_10,SHAM_Female,110,1.0
2025_01_10_3D,2025_01_10,SHAM_Female,120,1.0
2025_01_10_3D,2025_01_10,SHAM_Female,130,1.0
2025_01_10_3D,2025_01_10,SHAM_Female,140,1.5
2025_01_10_3D,2025_01_10,SHAM_Female,150,1.5
2025_01_10_3D,2025_01_10,SHAM_Female,160,1.0
2025_01_10_3D,2025_01_10,SHAM_Female,170,3.0
2025_01_10_3D,2025_01_10,SHAM_Female,180,1.0
2025_01_10_3D,2025_01_10,SHAM_Female,190,3.5
2025_01_10_3D,2025_01_10,SHAM_Female,200,1.5
2025_01_10_3D,2025_01_10,SHAM_Female,210,1.0
2025_01_10_3D,2025_01_10,SHAM_Female,220,1.5
2025_01_10_3D,2025_01_10,SHAM_Female,230,2.5
2025_01_10_3D,2025_01_10,SHAM_Female,240,1.5
2025_01_10_3D,2025_01_10,SHAM_Female,250,2.5
2025_01_10_3D,2025_01_10,SHAM_Female,260,1.0
2025_01_10_3D,2025_01_10,SHAM_Female,270,1.5
2025_01_10_3D,2025_01_10,SHAM_Female,280,2.5
2025_01_10_3D,2025_01_10,SHAM_Female,290,2.0
2025_01_10_3D,2025_01_10,SHAM_Female,300,1.5
2025_01_10_3E,2025_01_10,SHAM_Female,0,0.0
2025_01_10_3E,2025_01_10,SHAM_Female,10,0.0
2025_01_10_3E,2025_01_10,SHAM_Female,20,0.0
2025_01_10_3E,2025_01_10,SHAM_Female,30,0.0
2025_01_10_3E,2025_01_10,SHAM_Female,40,0.0
2025_01_10_3E,2025_01_10,SHAM_Female,50,0.0
2025_01_10_3E,2025_01_10,SHAM_Female,60,0.0
2025_01_10_3E,2025_01_10,SHAM_Female,70,0.0
2025_01_10_3E,2025_01_10,SHAM_Female,80,0.0
2025_01_10_3E,2025_01_10,SHAM_Female,90,0.0
2025_01_10_3E,2025_01_10,SHAM_Female,100,0.0
2025_01_10_3E,2025_01_10,SHAM_Female,110,1.0
2025_01_10_3E,2025_01_10,SHAM_Female,120,2.0
2025_01_10_3E,2025_01_10,SHAM_Female,130,4.0
2025_01_10_3E,2025_01_10,SHAM_Female,140,4.0
2025_01_10_3E,2025_01_10,SHAM_Female,150,4.5
2025_01_10_3E,2025_01_10,SHAM_Female,160,4.5
2025_01_10_3E,2025_01_10,SHAM_Female,170,4.5
2025_01_10_3E,2025_01_10,SHAM_Female,180,5.0
2025_01_10_3E,2025_01_10,SHAM_Female,190,5.0
2025_01_10_3E,2025_01_10,SHAM_Female,200,5.5
2025_01_10_3E,2025_01_10,SHAM_Female,210,6.0
2025_01_10_3E,2025_01_10,SHAM_Female,220,7.5
2025_01_10_3E,2025_01_10,SHAM_Female,230,7.5
2025_01_10_3E,2025_01_10,SHAM_Female,240,8.0
2025_01_10_3E,2025_01_10,SHAM_Female,250,9.5
2025_01_10_3E,2025_01_10,SHAM_Female,260,8.5
2025_01_10_3E,2025_01_10,SHAM_Female,270,9.0
2025_01_10_3E,2025_01_10,SHAM_Female,280,9.5
2025_01_10_3E,2025_01_10,SHAM_Female,290,10.0
2025_01_10_3E,2025_01_10,SHAM_Female,300,10.5
2025_01_10_3F,2025_01_10,SHAM_Female,0,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,10,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,20,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,30,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,40,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,50,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,60,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,70,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,80,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,90,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,100,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,110,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,120,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,130,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,140,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,150,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,160,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,170,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,180,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,190,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,200,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,210,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,220,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,230,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,240,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,250,0.0
2025_01_10_3F,2025_01_10,SHAM_Female,260,0.5
2025_01_10_3F,2025_01_10,SHAM_Female,270,0.5
2025_01_10_3F,2025_01_10,SHAM_Female,280,1.5
2025_01_10_3F,2025_01_10,SHAM_Female,290,1.0
2025_01_10_3F,2025_01_10,SHAM_Female,300,1.0
2025_01_15_1B,2025_01_15,SHAM_Female,0,0.0
2025_01_15_1B,2025_01_15,SHAM_Female,10,0.0
2025_01_15_1B,2025_01_15,SHAM_Female,20,0.0
2025_01_15_1B,2025_01_15,SHAM_Female,30,0.0
2025_01_15_1B,2025_01_15,SHAM_Female,40,0.0
2025_01_15_1B,2025_01_15,SHAM_Female,50,0.0
2025_01_15_1B,2025_01_15,SHAM_Female,60,0.0
2025_01_15_1B,2025_01_15,SHAM_Female,70,0.0
2025_01_15_1B,2025_01_15,SHAM_Female,80,0.0
2025_01_15_1B,2025_01_15,SHAM_Female,90,1.0
2025_01_15_1B,2025_01_15,SHAM_Female,100,1.0
2025_01_15_1B,2025_01_15,SHAM_Female,110,1.0
2025_01_15_1B,2025_01_15,SHAM_Female,120,1.0
2025_01_15_1B,2025_01_15,SHAM_Female,130,2.0
2025_01_15_1B,2025_01_15,SHAM_Female,140,2.0
2025_01_15_1B,2025_01_15,SHAM_Female,150,1.0
2025_01_15_1B,2025_01_15,SHAM_Female,160,1.0
2025_01_15_1B,2025_01_15,SHAM_Female,170,1.0
2025_01_15_1B,2025_01_15,SHAM_Female,180,1.0
2025_01_15_1B,2025_01_15,SHAM_Female,190,1.0
2025_01_15_1B,2025_01_15,SHAM_Female,200,2.0
2025_01_15_1B,2025_01_15,SHAM_Female,210,3.0
2025_01_15_1B,2025_01_15,SHAM_Female,220,2.0
2025_01_15_1B,2025_01_15,SHAM_Female,230,2.0
2025_01_15_1B,2025_01_15,SHAM_Female,240,2.0
2025_01_15_1B,2025_01_15,SHAM_Female,250,2.0
2025_01_15_1B,2025_01_15,SHAM_Female,260,2.0
2025_01_15_1B,2025_01_15,SHAM_Female,270,3.0
2025_01_15_1B,2025_01_15,SHAM_Female,280,3.0
2025_01_15_1B,2025_01_15,SHAM_Female,290,2.0
2025_01_15_1B,2025_01_15,SHAM_Female,300,3.0
2025_01_15_2C,2025_01_15,SHAM_Female,0,0.0
2025_01_15_2C,2025_01_15,SHAM_Female,10,0.0
2025_01_15_2C,2025_01_15,SHAM_Female,20,0.0
2025_01_15_2C,2025_01_15,SHAM_Female,30,0.0
2025_01_15_2C,2025_01_15,SHAM_Female,40,0.5
2025_01_15_2C,2025_01_15,SHAM_Female,50,1.5
2025_01_15_2C,2025_01_15,SHAM_Female,60,4.5
2025_01_15_2C,2025_01_15,SHAM_Female,70,5.5
2025_01_15_2C,2025_01_15,SHAM_Female,80,12.0
2025_01_15_2C,2025_01_15,SHAM_Female,90,15.5
2025_01_15_2C,2025_01_15,SHAM_Female,100,16.5
2025_01_15_2C,2025_01_15,SHAM_Female,110,15.5
2025_01_15_2C,2025_01_15,SHAM_Female,120,18.0
2025_01_15_2C,2025_01_15,SHAM_Female,130,20.5
2025_01_15_2C,2025_01_15,SHAM_Female,140,26.0
2025_01_15_2C,2025_01_15,SHAM_Female,150,28.0
2025_01_15_2C,2025_01_15,SHAM_Female,160,31.5
2025_01_15_2C,2025_01_15,SHAM_Female,170,35.0
2025_01_15_2C,2025_01_15,SHAM_Female,180,35.0
2025_01_15_2C,2025_01_15,SHAM_Female,190,37.0
2025_01_15_2C,2025_01_15,SHAM_Female,200,39.5
2025_01_15_2C,2025_01_15,SHAM_Female,210,42.0
2025_01_15_2C,2025_01_15,SHAM_Female,220,43.5
2025_01_15_2C,2025_01_15,SHAM_Female,230,44.5
2025_01_15_2C,2025_01_15,SHAM_Female,240,46.0
2025_01_15_2C,2025_01_15,SHAM_Female,250,49.0
2025_01_15_2C,2025_01_15,SHAM_Female,260,52.0
2025_01_15_2C,2025_01_15,SHAM_Female,270,54.5
2025_01_15_2C,2025_01_15,SHAM_Female,280,55.5
2025_01_15_2C,2025_01_15,SHAM_Female,290,57.0
2025_01_15_2C,2025_01_15,SHAM_Female,300,58.5
2025_02_13_1A,2025_02_13,SHAM_Female,0,0.0
2025_02_13_1A,2025_02_13,SHAM_Female,10,0.0
2025_02_13_1A,2025_02_13,SHAM_Female,20,0.0
2025_02_13_1A,2025_02_13,SHAM_Female,30,0.0
2025_02_13_1A,2025_02_13,SHAM_Female,40,0.5
2025_02_13_1A,2025_02_13,SHAM_Female,50,1.5
2025_02_13_1A,2025_02_13,SHAM_Female,60,2.5
2025_02_13_1A,2025_02_13,SHAM_Female,70,4.5
2025_02_13_1A,2025_02_13,SHAM_Female,80,7.0
2025_02_13_1A,2025_02_13,SHAM_Female,90,8.0
2025_02_13_1A,2025_02_13,SHAM_Female,100,9.0
2025_02_13_1A,2025_02_13,SHAM_Female,110,10.0
2025_02_13_1A,2025_02_13,SHAM_Female,120,11.5
2025_02_13_1A,2025_02_13,SHAM_Female,130,13.0
2025_02_13_1A,2025_02_13,SHAM_Female,140,14.0
2025_02_13_1A,2025_02_13,SHAM_Female,150,16.0
2025_02_13_1A,2025_02_13,SHAM_Female,160,17.0
2025_02_13_1A,2025_02_13,SHAM_Female,170,18.5
